author_name,paper_id
Wen-Chung Chang,29218
Steven Morse.,29218
Eugene Fink.,29246
Craig A. Knoblock,29248
Qiang Yang.,29248
C. Knoblock.,29249
A. Arora.,29275
John H. Hartman,29284
John K. Ousterhout.,29284
Czarek Dubnicki,29341
Thomas J. LeBlanc.,29341
Azer Bestavros.,29352
J. Gwertzman,29361
M. Seltzer.,29361
J. Han,29379
Y. Fu,29379
W. Wang,29379
J. Chiang,29379
W. Gong,29379
K. Kop-erski,29379
D. Li,29379
Y. Lu,29379
A. Rajan,29379
N. Stefanovic,29379
B. Xia,29379
O. R. Zaiane.,29379
E. Wiener,29395
J. Pedersen,29395
A. Weigend.,29395
Soumen Chakrabarti,29433
S. Muthukrishnan.,29433
M. N. Garofalakis,29442
Y. E. Ioannidis.,29442
J. Srivastava,29453
G. Elsesser,29453
Eric W. Brown,29459
James P. Callan,29459
W. Bruce Croft,29459
J. Eliot B. Moss.,29459
B. Cahoon,29460
K. S. McKinley.,29460
Croft,29467
W. B.,29467
Cook,29467
R.,29467
Wilder,29467
D.,29467
B-S. Jeong,29470
E. Omiecinski.,29470
Michael C. Mozer.,29492
D. Ron,29495
Y. Singer,29495
N. Tishby.,29495
A. Stolcke,29499
S. M. Omohundro.,29499
B. A. Myers,29515
M. B. Rosson:,29515
R. E. K. Stirewalt.,29520
Michael B. Jones,29591
Paul J. Leach,29591
Richard P. Draves,29591
Joseph S. Barrera,29591
III.,29591
Luis-Felipe Cabrera,29601
Darrell D. E. Long,29601
Swift:,29601
Gobioff,29610
H.,29610
Gibson,29610
G.,29610
Tygar,29610
D.,29610
Lee,29621
E.K.,29621
Lee,29622
E.K.,29622
Thekkath,29622
Patterson,29633
R.H. et al.,29633
Shekita,29640
E.,29640
Zwilling,29640
M.,29640
Cricket:,29640
Van Meter,29645
R.,29645
M.M. Bonsangue,29653
J.N. Kok.,29653
Gregory R. Ganger,29695
Yale N. Patt.,29695
Y. Bengio,29708
P. Frasconi.,29708
Saul,29723
L. K.,29723
Jordan,29723
M. I.,29723
Thien M. Ha,29738
Eric Brill.,29749
D. Cutting,29752
J. Kupiec,29752
J. Pedersen,29752
P. Sibun.,29752
Keith S. Decker,29771
Victor R. Lesser,29771
Robert C. Whitehair.,29771
Jon Doyle.,29772
Edmund H. Durfee,29777
Victor R. Lesser,29777
Daniel D. Corkill.,29777
M.P. Singh.,29813
Makoto Yokoo,29822
Edmund H. Durfee,29822
Toru Ishida,29822
Kazuhiro Kuwabara.,29822
Anthony Barrett,29827
Keith Golden,29827
J. Scott Penberthy,29827
Daniel Weld.,29827
L. Schubert,29841
A. Gerevini.,29841
Leon J. Osterweil,29864
BARNETT,29892
M.,29892
D.G. PAYNE,29892
R. VAN DE GEIJN,29892
AND J. WATTS.,29892
Anshul Gupta,29922
Vipin Kumar.,29922
M. Lin,29932
D. Du,29932
A. E. Klietz,29932
S. Saroff.,29932
Balfanz,29941
D.,29941
Gong,29941
L.,29941
Sophia Drossopoulou,29946
Susan Eisenbach.,29946
L. Gong,29949
R. Schemers.,29949
Stuart Sechrest.,29985
Michael Stonebraker,29986
Greg Kemnitz.,29986
Stuart Sechrest,29987
Michael McClennen.,29987
Bradford L. Chamberlain,29998
Sung-Eun Choi,29998
E Christopher Lewis,29998
Calvin Lin,29998
Lawrence Snyder,29998
W. Derrick Weath-ersby.,29998
Sung-Eun Choi,30000
Lawrence Snyder.,30000
Maraig Manjikian,30010
Tarek SS. Abdelrahman.,30010
Gerald Roth,30012
Ken Kennedy.,30012
Lawrence Snyder.,30015
Touch,30021
J.D.,30021
Farber,30021
Grunwald,30057
D.,30057
Srinivasan,30057
H.,30057
Srinivasan,30071
H.,30071
Hook,30071
J.,30071
Wolfe,30071
M.,30071
Kenneth Basye,30116
Tom Dean,30116
Jeffrey S. Vitter.,30116
Rodney A. Brooks.,30119
Richard Froom.,30128
B. Kosko.,30136
J. S. Penberthy,30156
D. S. Weld,30156
Hartman,30195
J.,30195
Manber,30195
U.,30195
Peterson,30195
L.,30195
Proebsting,30195
T.,30195
Smirni,30206
E.,30206
Aydt,30206
R.A.,30206
Chien,30206
A.A.,30206
Reed,30206
D.A.,30206
Susan McRoy,30250
David R. Traum,30253
Doug Priest.,30373
K. Chen,30383
D. Xie,30383
H. Chi,30383
Robert St. Amant,30400
Paul R. Cohen.,30400
K. Kennedy,30433
N. Nedeljkovic.,30433
B. Awerbuch,30475
T. Leighton.,30475
A. Borodin,30476
J. Kleinberg,30476
P. Raghavan,30476
M. Sudan,30476
D. Williamson.,30476
Mor Harchol-Balter,30481
Paul E. Black.,30481
M. Harchol-Balter,30482
D. Wolfe.,30482
Michael Mitzenmacher.,30488
Y. Rabani,30489
E. Tardos.,30489
D. C. Chen,30535
J. Rabaey. PADDI:,30535
Weinshall,30589
D.,30589
Tomasi,30589
C.,30589
K. N. Kutulakos,30590
C. R. Dyer,30590
C. Owen,30623
U. Nehmzow,30623
S. Fenner,30643
L. Fortnow,30643
S. Kurtz,30643
L. Li.,30643
J. Feigenbaum,30644
L. Fortnow,30644
C. Lund,30644
D. Spielman.,30644
S. Christensen,30702
H. Huttel,30702
C. Stirling.,30702
Y. Hirshfeld,30705
M. Jerrum,30705
F. Moller,30705
H. Huttel,30707
C. Stirling.,30707
D. Ferguson,30744
C. Nikolaou,30744
Y. Yemini.,30744
Adam Sah,30754
Jon Blow,30754
Brian Dennis.,30754
Sah,30755
A.,30755
Blow,30755
J.,30755
Sidell,30757
J.,30757
Aoki,30757
P. M.,30757
Barr,30757
S.,30757
Sah,30757
A.,30757
Staelin,30757
C.,30757
Stonebraker,30757
M.,30757
Yu,30757
Stonebraker,30760
M.,30760
Stonebraker,30762
M.,30762
Devine,30762
R.,30762
Kornacker,30762
Litwin,30762
W.,30762
Pfeffer,30762
A.,30762
Sah,30762
Staelin,30762
C.,30762
Paul S. Heckbert,30768
Paul Heckbert,30769
Benjamin Kuipers,30809
Charles Chiu,30809
David T. Dalle Molle,30809
David R. Throop.,30809
MacKay,30817
D.J.C.,30817
K.D. Miller.,30817
K.D.,30822
Andrew K. Wright.,30839
Andrew K. Wright,30840
Matthias Felleisen.,30840
Edmund H. Durfee,30842
Jaeho Lee,30842
Piotr Gmytrasieiwcz.,30842
Kraus,30848
S.-Wilkenfeld,30848
J.-Zlotkin,30848
G.,30848
Tuomas W. Sandholm,30857
Victor R. Lesser.,30857
Ishikawa,30875
Y.,30875
V. B. Lortz,30880
K. G. Shin.,30880
K. Bennett,30889
E. J. Bredensteiner.,30889
David Heath,30895
Simon Kasif,30895
Steven Salzberg.,30895
Murthy S.K.,30901
Salzberg S.:,30901
Andrew A. Chien Waldemar Horwat,30921
William J. Dally.,30921
Domingos,30933
P.,30933
Pazzani,30933
M.,30933
Yoav Freund,30934
H. Sebastian Seung,30934
Eli Shamir,30934
Naftali Tishby,30934
Rayner,30958
M.,30958
Alshawi,30958
H.,30958
Bretan,30958
I.,30958
Carter,30958
D.M.,30958
Digalakis,30958
V.,30958
Gamback,30958
B.,30958
Kaja,30958
J.,30958
Karlgren,30958
Lyberg,30958
Price,30958
P.,30958
Pulman,30958
S.,30958
Samuelsson,30958
C.,30958
Rayner,30959
M.,30959
Bretan,30959
I.,30959
Carter,30959
D.,30959
Collins,30959
Digalakis,30959
V.,30959
Gamback,30959
B.,30959
Kaja,30959
J.,30959
Karlgren,30959
Lyberg,30959
Price,30959
P.,30959
Pulman S.,30959
Samuelsson,30959
C.,30959
Tony A.,30973
M. Gelfond.,30991
G. Neelakantan Kartha.,30996
D. Kapur,31026
M. Subramaniam.,31026
Paul S. Miner,31028
James F. Leathrum,31028
Jr.,31028
Botta,31043
M.,31043
Giordana,31043
A.,31043
Piola,31043
R.,31043
Brodley,31051
C.,31051
Smyth,31051
P.,31051
C. Brunk,31052
J. Kelly,31052
R. Kohavi.,31052
M. Craven.,31055
Devaney,31056
M.,31056
Ram,31056
A.,31056
Giordana,31076
A.,31076
Neri,31076
F.,31076
Saitta,31076
L.,31076
Botta,31076
M.,31076
Isaacs,31080
E.A.,31080
Tang,31080
J.C.,31080
Kohavi,31083
R.,31083
Sommerfield,31083
D.,31083
Dougherty,31083
J.,31083
P. Langley,31087
H. Simon.,31087
Nakhaeizadeh,31097
G.,31097
Neri,31102
F.,31102
Saitta,31102
L.,31102
Tiberghien,31102
A.,31102
F. Provost,31105
A. Danyluk.,31105
Madhu Sudan.,31120
Bellare,31129
M.,31129
Rogaway,31129
P.:,31129
K. Friedl,31140
M. Sudan.,31140
O. Goldreich.,31143
M. Laubach,31198
A. Romanov,31201
S. Floyd,31201
Florescu,31215
D.,31215
Rashid,31215
L.,31215
Valduriez,31215
P.,31215
Timothy Finin,31216
Jay Weber et al.,31216
Guy E. Blelloch,31230
John Greiner.,31230
Robert D. Blumofe,31231
Charles E. Leiserson.,31231
Radhakrishnan Rajkumar,31281
M. Finke,31320
A. Waibel.,31320
G. Tajchman,31322
E. Fossler,31322
D. Jurafsky.,31322
Zeppenfeld T.,31323
Finke M.,31323
Ries K.,31323
Westphal M.,31323
Waibel A.,31323
T. L. Bailey,31335
C. P. Elkan.,31335
Bailey,31336
T. L.,31336
Gribskov,31336
M.,31336
Bailey,31337
T. L.,31337
Gribskov,31337
M.,31337
T. L. Bailey,31338
M. Gribskov.,31338
Gribskov,31347
M.,31347
Robinson,31347
N. L.,31347
Grundy,31348
W. N.,31348
Bailey,31348
T. L.,31348
Elkan,31348
C. P.,31348
W. N. Grundy,31349
T. L. Bailey,31349
C. P. Elkan,31349
M. E. Baker. Meta-MEME:,31349
Krogh,31353
A.,31353
Brown,31353
M.,31353
Mian,31353
I.,31353
Sjolander,31353
K.,31353
Haussler,31353
D.,31353
C. G. Nevill-Manning,31357
K. S. Sethi,31357
T. D. Wu,31357
D. L. Brutlag.,31357
Deborah S. Coutant.,31366
Ali-Reza Adl-Tabatabai,31367
Thomas Gross.,31367
Max Copperman.,31370
John L. Hennessy.,31378
P. Langley.,31479
P. Langley,31483
S. Sage,31483
Donoho,31488
D.L.,31488
Johnstone,31488
Donoho,31489
D.L.,31489
Johnstone,31489
Gao,31495
F.,31495
J. Wang,31586
E. Adelson.,31586
Y. Weiss,31588
E. H. Adelson.,31588
P. Frankl.,31674
A. Borning,31710
M. Maher,31710
A. Martindale,31710
M. Wilson.,31710
W.K. Leow. VISOR:,31769
M. T. Goodrich.,31793
Massimiliano Poletto,31822
Dawson R. Engler,31822
M. Frans Kaashoek. tcc:,31822
Norman Ramsey,31824
Mary F. Fernandez.,31824
R. Melhem.,31844
C. Qiao,31849
R. Melhem.,31849
X. Yuan,31853
R. Gupta,31853
R. Melhem.,31853
J.J. Oliver,31863
R.A. Baxter,31863
C.S. Wallace.,31863
S. van Bakel.,31879
Benjamin C. Pierce.,31905
Karplus,31924
K.,31924
D. Kulp,31927
D. Haussler,31927
M. Reese,31927
F. Eeckman.,31927
S. Salzberg,31932
X. Chen,31932
A. Delcher,31932
J. Henderson,31932
K. Fasman. Morgan:,31932
D. Yuret,31970
James V. Huber,31977
Christopher L. Elford,31977
Daniel A. Reed,31977
Andrew A. Chien,31977
David S. Blumenthal.,31977
Orran Krieger,31982
Michael Stumm.,31982
Madhyastha,31985
T.,31985
Reed,31985
D. A.,31985
F. Lin,32050
R. Reiter.,32050
E. Haber,32068
Y. Ioannidis,32068
M. Livny. Opossum:,32068
Emanuel G. Noik,32073
Kolen,32083
J. F.,32083
Pollack,32083
J. B.,32083
C. Beeri,32096
R. Ramakrishnan,32096
Allan Heydon,32166
Greg Nelson.,32166
A. NAGHSH-NILCHI,32191
Bhaskar Bose,32198
Steven D. Johnson. DDD-FM9001:,32198
Paul S. Miner.,32207
Y. Kukimoto,32241
M. Fujita.,32241
Hamid Savoj.,32245
Y. Watanabe,32246
R.K. Brayton.,32246
Y. Watanabe.,32249
Avrim Blum.,32252
Stanley F. Chen,32255
Douglas Beeferman,32255
Ronald Rosenfeld.,32255
D. Helmbold,32260
R. E. Schapire,32260
Y. Singer,32260
M. K. Warmuth.,32260
K. Seymore,32267
R.,32267
B. Scholkopf,32276
C. Burges,32276
V. Vapnik.,32276
Davis,32330
A.,32330
Coates,32330
B.,32330
Stevens,32330
K.,32330
G. Gopalakrishnan,32333
P. Kudva,32333
E. Brunvand.,32333
George Varghese.,32380
A. Arora,32384
Ashish Singhai.,32384
Wu-chi Feng,32398
P. Goyal,32400
H. M. Vin.,32400
Hui Zhang,32412
Srinivasan Keshav.,32412
C. Freedman,32433
D. DeWitt.,32433
H. Vin,32443
S. Rao,32443
P. Goyal,32443
De Bonet,32445
J.,32445
J. S. De Bonet,32446
P. Viola,32446
J. S. De Bonet,32451
P. Viola,32451
J. Fisher,32451
Rakesh Agrawal,32467
Ashish Gupta,32467
Sunita Sarawagi.,32467
Jeffrey D. Ullman Venky Harinarayan,32474
Anand Rajaraman.,32474
Nick Roussopoulos,32482
Yannis Kotidis,32482
Mema Roussopoulos,32482
Cubetree:,32482
J. Armstrong,32489
M. Williams,32489
C. Wikstrom,32489
R. Virding.,32489
Richard Carlsson,32491
H-akan Millroth.,32491
Scott D. Stoller,32510
Fred B. Schneider.,32510
D.R. Musser,32587
A.A. Stepanov,32587
Joumana Ghosn,32598
Yoshua Bengio.,32598
R. Alur,32607
T.A. Henzinger.,32607
T. Henzinger,32626
P.-H. Ho,32626
H. Wong-Toi.,32626
P.W. Kopke.,32634
Kwun Han,32644
Manuela Veloso.,32644
Peter Stone,32650
Manuela Veloso.,32650
L. Fortnow,32660
N. Reingold,32660
F. Green.,32663
Waterhouse,32688
S. R.,32688
Robinson,32688
A. J.,32688
D. J. C. MacKay.,32698
L.T.Niles,32702
A. Thomasic,32721
H. Garcia-Molina.,32721
S. Arora,32733
M. Sudan.,32733
M. Bellare.,32744
M. Bellare,32745
D. Coppersmith,32745
J. H -astad,32745
M. Kiwi,32745
M. Sudan.,32745
J. Cai,32757
A. Condon,32757
R. J. Lipton.,32757
Anne Condon,32761
Joan Feigenbaum,32761
Carsten Lund,32761
Peter Shor.,32761
M. Goemans,32783
D. Williamson.,32783
Karger,32796
D.,32796
Motwani,32796
R.,32796
Ramkumar,32796
G. D. S.:,32796
R. Motwani.,32807
D. Zuckerman.,32826
T. Balch,32827
G. Boone,32827
T. Collins,32827
H. Forbes,32827
D. MacKenzie,32827
J. Santamara.,32827
Dieter Fox,32861
Wolfram Burgard,32861
Sebastian Thrun.,32861
R. Sutton,32871
A. Barto.,32871
L.P. Kaelbling,32872
A.R. Cassandra,32872
J.A. Kurien.,32872
Kavraki,32874
L. Latombe,32874
J.-C.,32874
U. Nehmzow,32898
T. Smithers,32898
J. Hallam.,32898
Thrun,32924
S.,32924
S. Thrun.,32925
Sebastian Thrun,32926
Arno Bucken.,32926
B. Yamauchi,32937
P. Langley,32937
S. Shenker,32987
M. S. Squillante,32993
Craig Boutilier.,33013
Caroline Claus,33016
Boutilier Craig.,33016
R. Dechter,33041
I. Rish.,33041
Henry Kautz,33044
Bart Sel-man.,33044
Henry Kautz,33046
David McAllester,33046
Bart Selman,33046
R. Sebastiani.,33052
Carlo H. Sequin,33085
Eliot K. Smyrl.,33085
E. P. Simoncelli.,33086
T. Leighton,33099
B. Maggs.,33099
P. Berthome,33100
A. Ferreira,33100
B.M. Maggs,33100
S. Perennes,33100
Brent Ballinger Welch.,33117
James M. Crawford,33124
Benjamin Kuipers.,33124
Y. Liu.,33173
T. F. Coleman,33184
Eric Eide,33200
Kevin Frei,33200
Bryan Ford,33200
Jay Lepreau,33200
Gary Lindstrom. Flick:,33200
Smyth,33231
P.,33231
Heckerman,33231
D.,33231
Jordan,33231
M.,33231
S. Fenner,33238
F. Green,33238
S. Homer,33238
A. Selman,33238
T. Thierauf,33238
H. Vollmer.,33238
S. Fenner,33239
L. Fortnow,33239
S. Kurtz.,33239
S. Fenner,33240
S. Homer,33240
M. Ogihara,33240
A. Selman.,33240
M. Ogihara.,33253
J. Rogers.,33255
Klas Orsvarn,33286
Olle Olsson,33286
Hesham A. Hassan.,33286
Klas Orsvarn.,33288
Steve Hanks,33300
Dan S. Weld.,33300
L. Ihrig.,33301
L. Ihrig,33303
S. Kambhampati.,33303
D. Joslin,33304
M. Pollack.,33304
David Joslin,33305
Martha Pollack.,33305
Dan Roth,33325
Golding,33326
Andrew R.,33326
D. Yarowsky.,33331
N. Dershowitz,33358
S. Kaplan.,33358
Nachum Dershowitz,33360
Eli Pinchover.,33360
P. Clarkson,33405
R. Rosenfeld.,33405
M.W. Craven,33412
J.W. Shavlik.,33412
C. D. Turner,33439
D. J. Robson.,33439
Turner,33440
C. D.,33440
Brajovic,33465
V.,33465
T. Kanade,33465
K. Fujimura.,33483
M. J. Mataric.,33512
S. K. Nayar,33516
S. A. Nene,33516
H. Murase,33516
R.C. Nelson.,33517
R.C. Nelson.,33518
Craig Chambers,33545
Susan J. Eggers,33545
Joel Auslander,33545
Matthai Phili-pose,33545
Markus Mock,33545
Przemek Pardyak.,33545
Rowan Davies,33549
Frank Pfenning.,33549
M. Feeley,33556
M. Turcotte,33556
G. LaPalme.,33556
A. Gupta,33613
J. Hennessy,33613
K. Gharachorloo,33613
T. Mowry,33613
W.-D. Weber.,33613
Robert Bedichek,33616
Robert Bedichek,33617
Curtis Brown.,33617
R. Sivaram,33670
D. K. Panda,33670
C. B. Stunkel.,33670
C. Stunkel,33671
D. Dhea,33671
D. Grice,33671
P. Hochschild,33671
M. Tsao,33671
C. B. Stunkel,33672
R. Sivaram,33672
D. K. Panda.,33672
A. D. Birrell.,33685
Franklyn Turbak. Slivers:,33704
Baader,33715
F.,33715
Hanscke,33715
P.,33715
Borgida,33722
A.,33722
Borgida,33723
A.,33723
Brachman,33723
R.,33723
Alex Borgida,33725
Peter F. Patel-Schneider.,33725
Hollunder,33738
B.,33738
Nutt,33738
W.,33738
Nebel,33749
B.,33749
Patel-Schneider,33756
P. F.,33756
E. Liu,33767
H. Chang,33767
A. Sangiovanni-Vincentelli.,33767
L. Ingber,33818
L. Ingber,33823
Suresh Jagannathan,33863
Andrew Wright.,33863
David McAllester,33865
Nevin Heintze.,33865
Jens Palsberg,33868
Patrick O\'Keefe.,33868
Jens Palsberg,33869
Scott Smith.,33869
Steven D. Johnson,33882
Gerard Allwein,33882
Jon Barwise.,33882
Steven D. Johnson,33883
Paul S. Miner,33883
Albert Camlleri.,33883
H.-L. Fang,33895
P. Ross,33895
D. Corne.,33895
T. Jones,33903
S. Forrest,33903
A. Juels,33904
M. Wattenberg.,33904
D. M. Levine.,33907
Hamid Pirahesh,33920
Joseph M. Hellerstein,33920
Waqar Hasan.,33920
M. Nordin,33943
Igor:,33943
S. W. K. Tjiang.,33946
Kwangkeun Yi,33948
Williams Ludwell Harrison III.,33948
R. J. Cole,33954
B. M. Maggs,33954
R. K. Sitaraman.,33954
S. Deerwester,33982
S.T. Dumais,33982
G.W. Furnas,33982
T.K. Landauer,33982
R. Hashman,33982
T. B. Rajashekar,33991
W. Bruce Croft.,33991
Dailianas,34004
A.,34004
Bovopoulos,34004
L.A. Rowe,34018
J.S. Boreczky,34018
Turner,34021
Jonathan S.,34021
Wang,34080
P.,34080
Wang,34082
P.,34082
C. Alaettinoglu,34083
A. U. Shankar.,34083
A. Aziz,34107
V. Singhal,34107
F. Balarin,34107
R.K. Brayton,34107
A.L. Sangiovanni-Vincentelli.,34107
A. Bianco,34110
L. de Alfaro.,34110
Hansson,34118
H.,34118
Johnsson,34118
B.,34118
Segala,34128
R.; Lynch,34128
N.:,34128
L. Rudolph,34194
D. G. Feitelson,34194
E. Schenfeld:,34194
Ren-Hung Hwang,34223
James F. Kurose,34223
Don Towsley.,34223
Zhen Liu,34232
Don Towsley.,34232
D. Yates,34248
J. Kurose,34248
D. Towsley,34248
M. Hluchyj,34248
T. R. Martinez,34257
D. M. Campbell.,34257
Rudolph G.,34263
Martinez,34263
T. R.,34263
Stout,34266
M.,34266
G. Rudolph,34266
T.R. Martinez,34266
L. Salmon,34266
Hanson,34284
E. N.,34284
Ross K. A.,34293
Srivastava D.,34293
Sudarshan S.,34293
Odysseas G. Tsatalos,34299
Marvin H. Solomon,34299
Yannis E. Ioannidis.,34299
Barber,34315
D.,34315
Williams,34315
C.K.I.,34315
Girosi,34355
F.,34355
Chan,34355
Lawrence S. Brakmo,34357
Larry Peterson.,34357
M. Mathis,34373
J. Mahdavi.,34373
Diaconis,34482
P.,34482
Rockmore,34482
D.,34482
Matthew T. Mason,34536
Yu Wang.,34536
Brian Mirtich,34537
John Canny.,34537
B. Mishra,34539
M. Teichmann.,34539
J. Ponce,34549
D. Stam,34549
B. Faverjon,34549
M. Teichmann,34556
B. Mishra.,34556
Michael J. Wirthlin,34595
Brad L. Hutchings,34595
Kent L. Gilson.,34595
N. Heintze,34620
J.D. Tygar.,34620
Arnould,34630
E. A.,34630
Bitz,34630
F. J.,34630
Cooper,34630
E. C.,34630
Kung,34630
H. T.,34630
Sansom,34630
R. D.,34630
Steenkiste,34630
P. A.,34630
H. Kung,34640
R. Sansom,34640
S. Schlick,34640
P. Steenkiste,34640
M. Arnould,34640
F. J. Bitz,34640
F. Christianson,34640
E. C. Cooper,34640
O. Menzilcioglu,34640
D. Ombres,34640
B. Zill,34640
Rosenblum,34656
M.,34656
Ousterhout,34656
J.K.,34656
A. Avron,34657
F. Honsell,34657
I. Mason,34657
Rofl Bahlke,34658
Gregor Snelting.,34658
L. A. Barroso,34677
et al.,34677
J. Lo,34685
et al.,34685
P. Chan,34707
S. Stolfo.,34707
M. Craven,34708
J. Shavlik.,34708
R. J. Allen,34725
D. Garlan,34725
J. Ivers.,34725
Peter Kelb,34759
Dennis Dams,34759
Rob Gerth.,34759
William Pugh,34768
David Wonnacott.,34768
Dey,34774
J. K.,34774
Kurose,34774
J.,34774
Towsley,34774
D.,34774
D. DeWitt,34816
N. Kabra,34816
J. Luo,34816
J. Patel,34816
J. Yu,34816
Drummond,34839
C.,34839
R.C. Holte,34839
D.,34839
R. Kohavi,34841
J. C. Schlimmer,34845
L. A. Hermens,34845
J. Demmel,34876
X. Li.,34876
I. S. Dhillon.,34877
I. S. Dhillon,34878
B. N. Parlett,34878
B.N. Parlett,34888
I.S. Dhillon.,34888
Cutting,34897
D. R.,34897
Pedersen,34897
J. O.,34897
Karger,34897
Tukey,34897
J. W.,34897
Chih-Po Wen.,34950
J. Mahoney,34961
R. Mooney.,34961
D.P. Helmbold,34979
N. Littlestone,34979
O.L. Mangasarian.,35002
S. Kambhampati.,35016
Christopher Atkeson,35042
Andrew Moore,35042
Stefan Schaal.,35042
T. Fulton,35049
S. Kasif,35049
S. Salzberg,35049
D. Waltz.,35049
Richard K. Belew,35061
John McInerny,35061
Nicol N. Schraudolph.,35061
Domingos,35070
P.,35070
E. Rimon,35111
J. Burdick.,35111
W. K. Giloi,35123
A. Schramm:,35123
G. D. Benson,35151
R. A. Olsson.,35151
S. Goel,35159
D. Duchamp.,35159
Z. Deng J.W.-S. Liu,35172
J. Sun.,35172
I. Stoica,35173
H. Abdel-Wahab,35173
K. Jeffay,35173
S. Baruah,35173
J. Gehrke,35173
G. Plaxton.,35173
Lampson B.,35262
Lomet D.,35262
Lomet D.,35270
S. Shenker,35300
D. Clark,35300
D. Estrin,35300
S. Herzog,35300
Bertsekas,35304
D. P.,35304
J.V. Burke,35307
M.C. Ferris.,35307
M. C. Ferris,35314
O. L. Mangasarian.,35314
O. L. Mangasarian.,35335
Mangasarian,35343
O. L.,35343
Solodov,35343
M. V.,35343
M. V. Solodov,35362
P. Tseng.,35362
M. V. Solodov,35363
S. K. Zavriev.,35363
Smith,35394
Warren D.:,35394
S. Coleman,35409
K. S. McKinley.,35409
K. Kennedy,35416
J. Mellor-Crummey,35416
G. Roth.,35416
Stroulia,35490
E.,35490
Shankar,35490
M.,35490
Goel,35490
A.,35490
Penberthy,35490
L.,35490
John G.H.:,35688
Donald,35704
B.,35704
P. Xavier.,35704
Y. Koga.,35712
W. Bevier.,35731
R.S. Boyer,35737
Y. Yu.,35737
Cook,35740
J.,35740
Y. Yu.,35757
Arkin,35769
R.J. Clark,35772
R.C. Arkin,35772
A. Ram,35772
Craig Boutilier,35778
Nir Friedman,35778
Moises Goldszmidt,35778
Daphne Koller.,35778
Rick J. Wallace,35782
Eugene C. Freuder.,35782
Prechelt,35797
L.,35797
Y. K. Malaiya,35844
Ackley,35852
D. H.,35852
Littman,35852
M. L.,35852
S. Ben-David,35854
N. Cesa-Bianchi,35854
Leslie Pack Kaelbling.,35863
J. Wyatt.,35883
E Christopher Lewis,35894
Calvin Lin,35894
Lawrence Snyder.,35894
Constantine Polychronopoulos,35897
Milind B. Girkar,35897
Mohammad R. Haghighat,35897
Chia L. Lee,35897
Bruce P. Leung,35897
Dale A. Schouten.,35897
V. Balasubramanian,35905
Sakakibara,35921
Y.,35921
Brown,35921
M.,35921
Hughey,35921
R.,35921
Mian,35921
I. S.,35921
Sjolander,35921
K.,35921
Underwood,35921
R. C.,35921
Haussler,35921
D.,35921
Saul,35922
L.,35922
Jaakkola,35922
T.,35922
Jordan,35922
M.,35922
M.H. Wright.,35962
K. Popat,35999
R.W.,35999
A. Sherstinsky,36000
R. W.,36000
Cahn,36023
Janet E.,36023
R. W. Picard,36030
T. P. Minka.,36030
T. P. Minka,36031
R. W.,36031
L. Choi,36063
A. A. Chien.,36063
Scott B. Huffman,36099
John E. Laird.,36099
Scott B. Huffman,36100
Craig S. Miller,36100
John E. Laird.,36100
Mark C. Torrance.,36105
Michael L. Littman.,36126
S. J. Russell,36131
J. Binder,36131
D. Koller,36131
K.,36131
T. G. Dietterich,36140
G. Bakiri.,36140
Ittner,36142
A.,36142
Schlosser,36142
M.(1996),36142
D. W. Opitz,36145
J. W. Shavlik.,36145
Rosen,36150
B. E.,36150
S. M. Omohundro,36162
Schneider,36167
J.,36167
Martn Abadi,36171
Gordon D. Plotkin.,36171
R.M. Butler,36195
E.L. Lusk.,36195
Leonidas I. Kontothanassis,36213
Robert W. Wisniewski,36213
Michael L. Scott.,36213
Akker,36225
R. o. d.,36225
Ter Doest,36225
H.,36225
Moll,36225
M.,36225
Nijholt,36225
A.,36225
Mary Shaw,36274
David Garlan.,36274
Raghu Ramakrishnan,36318
Divesh Srivastava,36318
S. Sudarshan.,36318
Jim Blythe.,36319
David E. Wilkins,36330
Karen L. Myers,36330
John D. Lowrance,36330
Leonard P. Wesley.,36330
Krishna Kishore Dhara.,36334
Shor,36392
Peter,36392
D. W. Aha,36413
R. L. Bankert.,36413
S. Hauck,36454
G. Borriello,36454
C. Ebeling,36454
"""Springbok:",36454
Tom Duckett,36463
Ulrich Nehmzow,36463
Ulrich Nehmzow,36470
Tim Smithers,36470
Owen,36472
C.,36472
Nehmzow,36472
U.,36472
M. Betke,36491
E. Haritaoglu,36491
L.S. Davis,36491
Keith S. Decker,36511
Victor R. Lesser.,36511
K. Decker V. Lesser et al. Macron:,36512
Zilberstein,36524
S.,36524
Lesser,36524
V. R.,36524
David Pierce.,36541
Ranjit John,36558
Mustaque Ahamad.,36558
Johnson,36573
Ralph E.;,36573
Russo,36573
Vincent F.,36573
Tracz,36585
W.; Coglianese,36585
L.;,36585
Young,36585
P.,36585
Weinand,36586
A.; Gamma,36586
E.;,36586
Marty,36586
R.,36586
Goldstein,36591
J.,36591
Ramakrishnan,36591
R.,36591
Yu,36591
Mani,36616
D.,36616
Shastri,36616
L.,36616
J. Rachlin,36620
S. Kasif,36620
S. Salzberg,36620
D. Aha.,36620
L. Shastri.,36621
M. Marchetti,36669
L. Kontothonassis,36669
